ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code)
07481;2014-12-17T07:00:00+01:00;102040;50.0;3;0;0.0;276.85;275.05;88;15000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;3;;35;21;;99080.0;;;450.0;276.75;;280.55;;;;;0.9;1.7;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;590.0;3.0;6;1370.0;7.0;4;5500.0;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;3.7000000000000455;3.6000000000000227;;7.400000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2014-12-18T10:00:00+01:00;102380;230.0;3;160;2.5;280.75;279.85;94;3000.0;61;Pluie;6;100.0;8;;36;;;99450.0;;;370.0;;;;;;;;4.2;4.2;-10.0;2;0.0;;;0.4;0.8;1.8;4.4;24.3;;;;;2.0;7;90.0;6.0;7;270.0;8.0;6;1200.0;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;61;7.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-01-21T01:00:00+01:00;101170;-20.0;8;330;2.5;275.25;273.65;89;5670.0;0;Bruine;2;100.0;8;;;;;98220.0;;;-70.0;;;;;;;;3.4;3.6;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;3.0;;;;;8.0;;210.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Bruine;0;2.1000000000000227;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-01-28T19:00:00+01:00;101660;-240.0;6;140;2.7;278.15;272.15;65;30000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;;35;;;98720.0;;;-930.0;273.85;;278.75;;;;;3.9;5.2;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;7.0;6;1470.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;5.0;0.7000000000000455;;5.600000000000023;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-02-01T01:00:00+01:00;99410;50.0;3;200;2.4;273.75;272.85;94;8000.0;71;Neige, ou pluie et neige mêlées;2;100.0;7;;35;;;96490.0;;;590.0;;;;;;;;3.4;5.8;-10.0;11;0.01;;;1.6;1.6;1.8;3.8;4.6;;;;;3.0;7;120.0;7.0;6;450.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Neige, ou pluie et neige mêlées;71;0.6000000000000227;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-20T14:00:00+02:00;102360;-70.0;8;330;6.2;289.75;283.35;66;50000.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;800.0;38;;;99530.0;;;50.0;;;;;;;;8.7;11.4;-10.0;1;0.0;0.0;;0.0;0.0;0.0;0.0;0.8;;;;;5.0;8;700.0;7.0;6;900.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;16.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-21T08:00:00+02:00;102000;20.0;3;40;0.7;282.75;282.15;96;150.0;45;Brouillard ou brouillard glacé ou brume sèche épaisse;4;101.0;9;;62;61;60;99110.0;;;-410.0;282.65;;288.65;;;;;1.3;2.0;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;9.0;59;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Brouillard ou brouillard glacé ou brume sèche épaisse;45;9.600000000000023;9.5;;15.5;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-21T23:00:00+02:00;101410;-10.0;8;140;2.2;287.45;283.05;75;40000.0;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;0;8000.0;30;20;11;98580.0;;;-740.0;;;;;;;;2.8;4.7;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;8000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;3;14.300000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-22T20:00:00+02:00;100740;10.0;3;230;4.1;290.65;284.45;67;30000.0;21;Pluie;2;90.0;7;1250.0;38;;;97960.0;;;-630.0;285.95;;292.95;;;;;6.2;7.3;-10.0;1;0.0;0.0;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;1.0;8;1400.0;7.0;6;1400.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;21;17.5;12.800000000000011;;19.80000000000001;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-24T17:00:00+02:00;101870;-50.0;6;340;6.8;292.05;279.85;45;50000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;1750.0;31;20;11;99070.0;;;290.0;;;;;;;;10.1;11.1;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;8;1500.0;1.0;0;8000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;18.900000000000034;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-30T11:00:00+02:00;102500;50.0;1;280;1.3;285.25;280.35;72;15000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99620.0;;;-60.0;;;;;;;;2.8;2.8;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;12.100000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-07-22T23:00:00+02:00;101760;210.0;1;80;1.8;293.35;291.65;90;30000.0;25;Pluie;2;100.0;7;800.0;35;;;98990.0;;;370.0;;;;;;;;4.1;7.9;-10.0;2;0.0;0.0;;-0.1;2.2;2.2;2.2;2.2;;;;;2.0;6;800.0;7.0;6;1700.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Pluie;25;20.200000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-03T20:00:00+02:00;101500;40.0;3;260;1.6;293.25;282.45;50;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;1;1750.0;35;23;;98720.0;;;60.0;287.05;;295.25;;;;;2.3;5.4;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1600.0;7.0;3;3200.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;20.100000000000023;13.900000000000034;;22.100000000000023;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-08T23:00:00+02:00;101860;50.0;1;0;0.0;288.95;279.95;55;50000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99030.0;;;-450.0;;;;;;;;0.0;2.1;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;15.800000000000011;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-11T05:00:00+02:00;101510;-10.0;5;140;2.6;289.35;285.15;76;50000.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;60.0;5;;30;23;;98700.0;;;-10.0;;;;;;;;4.2;4.7;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;3;2600.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;16.200000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-16T17:00:00+02:00;99640;70.0;3;190;17.8;299.95;286.35;43;35000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;1;1750.0;38;24;15;96980.0;;;-920.0;;;;;;;;25.7;30.0;-10.0;0;0.0;0.0;;0.0;0.0;0.0;-0.1;-0.1;;;;;1.0;8;1600.0;1.0;6;2200.0;1.0;3;3600.0;7;0;7500.0;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;26.80000000000001;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-09-18T05:00:00+02:00;101680;120.0;2;310;2.6;286.75;285.65;93;6250.0;61;Averse(s);8;100.0;7;150.0;;;;98840.0;;;1620.0;;;;;;;;3.5;6.9;-10.0;2;0.0;;;3.0;3.0;3.0;3.0;57.7;;;;;3.0;;180.0;4.0;;1020.0;7.0;;1260.0;;8;;45.7265,5.077833;LYON-ST EXUPERY;2;Averse(s);61;13.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-07-19T20:00:00+02:00;101230;-20.0;7;20;3.1;303.65;289.25;42;50000.0;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;50.0;2;2250.0;32;28;10;98560.0;;;-190.0;296.05;;304.85;;;;;4.3;5.9;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;8;2000.0;3.0;3;5000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;7;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3;30.5;22.900000000000034;;31.700000000000045;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-07-17T17:00:00+02:00;101330;-180.0;7;180;7.6;308.95;282.45;20;40000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;1;3000.0;30;28;11;98700.0;;;70.0;;;;;;;;11.3;11.3;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;3000.0;4.0;0;6500.0;5.0;0;9000.0;;;;45.7265,5.077833;LYON-ST EXUPERY;7;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;35.80000000000001;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2015-07-31T14:00:00+02:00;101270;-140.0;8;280;1.2;296.45;280.15;35;50000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;0;7200.0;30;20;16;98530.0;;;-260.0;;;;;;;;4.4;6.4;-10.0;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;0;7200.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;23.30000000000001;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-03T08:00:00+02:00;102690;60.0;3;70;0.5;285.55;281.25;75;60000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;0;8000.0;30;20;11;99800.0;;;;283.75;;294.75;;279.15;;;;1.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;;0.0;0.0;710.0;1102.0;3100.0;;1.0;0;7800.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;12.400000000000034;10.600000000000023;;21.600000000000023;;6.0;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-08-03T20:00:00+02:00;101820;0.0;5;360;5.7;300.35;290.55;55;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;99110.0;;;;294.45;;302.15;;;;;;7.7;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1108.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;27.200000000000045;21.30000000000001;;29.0;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-11T05:00:00+02:00;102030;-30.0;6;0;0.0;283.85;281.45;85;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;3500.0;30;23;10;99150.0;;;;;;;;;;;;1.5;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1102.0;3100.0;;1.0;3;4500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;10.700000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-17T02:00:00+02:00;101200;70.0;3;300;5.7;285.15;281.95;81;10000.0;61;Pluie;2;100.0;5;450.0;38;27;60;98350.0;;;;;;;;;;;;11.3;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1111.0;3100.0;;1.0;8;540.0;3.0;6;900.0;5.0;6;1200.0;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;61;12.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-18T20:00:00+02:00;100900;170.0;3;260;1.0;291.95;288.05;78;50000.0;3;Pluie;1;75.0;5;1250.0;38;20;11;98130.0;;;;287.55;;294.55;;;;;;3.6;-10.0;;;0.0;-60.0;0.0;0.2;;0.6;;710.0;1104.0;3100.0;;2.0;8;1080.0;5.0;6;1500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;3;18.80000000000001;14.400000000000034;;21.400000000000034;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-23T11:00:00+02:00;102500;20.0;2;320;1.5;285.35;284.85;97;1100.0;28;Brouillard ou brouillard glacé ou brume sèche épaisse;2;100.0;8;80.0;36;61;60;99620.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;8.0;7;30.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;2;Brouillard ou brouillard glacé ou brume sèche épaisse;28;12.200000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-07T02:00:00+02:00;101500;60.0;3;0;0.0;292.15;288.05;77;30000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;1;1750.0;35;23;10;98720.0;;;;;;;;;;;;2.1;-10.0;;;0.0;-60.0;0.0;0.0;0.0;;;710.0;1102.0;3100.0;;1.0;6;1500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;19.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-08-07T02:00:00+02:00;101170;60.0;3;200;4.6;295.35;292.75;85;20000.0;80;Averse(s);6;90.0;3;1750.0;32;23;60;98430.0;;;;;;;;;;;;8.2;-10.0;;;0.0;-60.0;0.2;0.2;1.0;;;710.0;1108.0;3100.0;;3.0;8;1500.0;7.0;3;3600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Averse(s);80;22.200000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-08-07T17:00:00+02:00;101370;100.0;3;150;3.6;290.75;289.75;94;6000.0;95;Orage(s) avec ou sans précipitations;6;90.0;3;150.0;39;27;60;98580.0;;;;;;;;;;;;6.2;-10.0;;;0.0;-30.0;4.0;12.0;;;;710.0;1106.0;3100.0;;1.0;7;180.0;3.0;9;1500.0;7.0;3;3000.0;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Orage(s) avec ou sans précipitations;95;17.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-09-05T05:00:00+02:00;101690;-110.0;8;150;3.1;292.75;283.95;57;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;98900.0;;;;;;;;;;;;4.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;19.600000000000023;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-20T17:00:00+02:00;101810;-30.0;8;150;2.6;291.15;287.05;77;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;1;800.0;31;23;11;99010.0;;;;;;;;;;;;5.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1105.0;3100.0;;1.0;8;780.0;3.0;0;6000.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;18.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-20T23:00:00+02:00;102040;100.0;1;170;5.1;288.65;285.55;82;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;4;3500.0;30;23;10;99210.0;;;;;;;;;;;;9.3;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1109.0;3100.0;;4.0;3;3900.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;15.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-21T20:00:00+02:00;101510;-10.0;5;170;5.7;293.25;288.25;73;30000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;1;2250.0;34;23;12;98740.0;;;;287.05;;296.15;;;;;;9.3;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1109.0;3100.0;;1.0;6;1800.0;5.0;0;7200.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;5;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;20.100000000000023;13.900000000000034;;23.0;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-22T20:00:00+02:00;100550;-30.0;6;190;12.9;297.25;285.85;49;40000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;0;3500.0;30;23;12;97840.0;;;;291.05;;298.15;;;;;19.5;21.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;1020.0;710.0;1121.0;3100.000000;1.0;3;3900.0;7.0;0;6300.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;24.100000000000023;17.900000000000034;;25.0;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-23T05:00:00+02:00;100790;50.0;3;180;6.7;292.15;287.65;75;30000.0;21;Pluie;2;100.0;1;1750.0;32;27;60;98030.0;;;;;;;;;;;;14.9;-10.0;;;0.0;-30.0;0.0;5.0;;;;710.0;1115.0;3100.0;;1.0;8;1500.0;7.0;3;3300.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Pluie;21;19.0;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-23T17:00:00+02:00;101320;60.0;3;130;4.1;290.85;287.55;81;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;1750.0;35;61;60;98530.0;;;;;;;;;;;;6.7;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1107.0;3100.0;;7.0;6;1500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;17.700000000000045;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
07481;2013-10-25T11:00:00+02:00;101650;90.0;0;140;4.1;291.65;285.65;68;50000.0;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;5;3500.0;30;27;12;98860.0;;;;;;;;;;;;7.2;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1107.0;3100.0;;5.0;3;3600.0;7.0;0;7800.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;0;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;2;18.5;;;;;;235;5.077833;45.7265;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84
